latitude,longitude,school_id,school_name,Grades,school_type,city,address,phone,fax,website,overview_url,ratings_url,reviews_url,freeandreducedLunch
33.78804,-84.111404,2587,Wynbrooke Elementary School,Elementary ,public,Stone-Mountain,"440 Wicksbury Way, Stone Mountain, GA  30087",(678) 676-5002,(678) 676-5010,,http://www.greatschools.org/georgia/stone-mountain/2587-Wynbrooke-Elementary-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2587&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2587&s_cid=gsapi,43.0834
34.075787,-84.255646,3612,Alpharetta High School,High,public,Alpharetta,"3595 Webb Bridge Rd, Alpharetta, GA  30005",(770) 521-7640,(770) 521-7653,,http://www.greatschools.org/georgia/alpharetta/3612-Alpharetta-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3612&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3612&s_cid=gsapi,14.2489
33.651672,-84.12634,6522,Arabia Mountain High School - Academy Of Engineeri,High,public,Lithonia,"6610 Browns Mill Rd, Lithonia, GA  30038",(678) 875-3602,(678) 875-3610,http://www.arabiamtnhs.dekalb.k12.ga.us/,http://www.greatschools.org/georgia/lithonia/6522-Arabia-Mountain-High-School---Academy-Of-Engineeri/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6522&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6522&s_cid=gsapi,50.5747
33.59299,-84.51833,982,Banneker High School,High,public,College-Park,"5935 Feldwood Rd, College Park, GA  30349",(770) 969-3410,(770) 969-3418,,http://www.greatschools.org/georgia/college-park/982-Banneker-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=982&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=982&s_cid=gsapi,83.9387
33.75348,-84.41989,6490,Booker T. Washington - Early College Small School,High,public,Atlanta,"45 Whitehouse Dr SW, Atlanta, GA  30314",(404) 802-4600,,,http://www.greatschools.org/georgia/atlanta/6490-Booker-T.-Washington---Early-College-Small-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6490&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6490&s_cid=gsapi,87.7551
33.75358,-84.42179,6489,Booker T. Washington High School - Banking- Financ,High,public,Atlanta,"45 Whitehouse Dr Sw, Atlanta, GA  30314",(404) 802-4600,,,http://www.greatschools.org/georgia/atlanta/6489-Booker-T.-Washington-High-School---Banking--Financ/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6489&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6489&s_cid=gsapi,89.9225
33.75358,-84.42179,6491,"Booker T. Washington High School - Health, Sciences and Nutrition Small School",High,public,Atlanta,"45 Whitehouse Dr Sw, Atlanta, GA  30314",(404) 802-4600,,,"http://www.greatschools.org/georgia/atlanta/6491-Booker-T.-Washington-High-School---Health,-Sciences-And-Nutrition-Small-School/?s_cid=gsapi",http://www.greatschools.org/school/rating.page?state=GA&id=6491&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6491&s_cid=gsapi,91.7933
34.11877,-84.27423,6921,Cambridge High School,High,public,Milton,"2845 Bethany Bnd, Milton, GA  30004",(770) 667-2883,,,http://www.greatschools.org/georgia/milton/6921-Cambridge-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6921&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6921&s_cid=gsapi,
34.00755,-84.29129,1037,Centennial High School,High,public,Roswell,"9310 Scott Rd, Roswell, GA  30076",(770) 650-4230,(770) 650-4250,www.centptsa.org,http://www.greatschools.org/georgia/roswell/1037-Centennial-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1037&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1037&s_cid=gsapi,29.3149
33.89781,-84.30733,745,Chamblee Charter High School,High,charter,Chamblee,"3688 Chamblee Dunwoody Rd, Chamblee, GA  30341",(678) 676-6902,(678) 676-6910,http://www.dekalb.k12.ga.us/chambleehs/,http://www.greatschools.org/georgia/chamblee/745-Chamblee-Charter-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=745&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=745&s_cid=gsapi,40.7434
34.048985,-84.20806,1036,Chattahoochee High School,High,public,Alpharetta,"5230 Taylor Rd, Alpharetta, GA  30022",(770) 521-7600,(770) 521-7659,,http://www.greatschools.org/georgia/alpharetta/1036-Chattahoochee-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1036&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1036&s_cid=gsapi,12.8841
33.79298,-84.23856,758,Clarkston High School,High,public,Clarkston,"618 North Indian Creek Dr, Clarkston, GA  30021",(678) 676-5302,(678) 676-5310,,http://www.greatschools.org/georgia/clarkston/758-Clarkston-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=758&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=758&s_cid=gsapi,89.4737
33.72782,-84.25005,721,Columbia High School,High,public,Decatur,"2106 Columbia Dr, Decatur, GA  30032",(678) 874-0802,(678) 874-0810,,http://www.greatschools.org/georgia/decatur/721-Columbia-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=721&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=721&s_cid=gsapi,80.823
33.78991,-84.48105,6488,Coretta Scott King Young Women's Academy High School,High,public,Atlanta,"1190 Northwest Dr Nw, Atlanta, GA  30318",(404) 802-4900,,,http://www.greatschools.org/georgia/atlanta/6488-Coretta-Scott-King-Young-Women's-Academy-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6488&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6488&s_cid=gsapi,82.9493
33.558167,-84.62732,1030,Creekside High School,High,public,Fairburn,"7405 Herndon Rd, Fairburn, GA  30213",(770) 306-4300,(770) 306-4313,,http://www.greatschools.org/georgia/fairburn/1030-Creekside-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1030&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1030&s_cid=gsapi,76.2894
33.74536,-84.33091,96,Crim High School,High,public,Atlanta,"256 Clifton St Se, Atlanta, GA  30317",(404) 802-5800,(404) 371-4889,http://www.geocities.com/crimopencampus/,http://www.greatschools.org/georgia/atlanta/96-Crim-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=96&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=96&s_cid=gsapi,87.7551
33.843445,-84.33754,757,Cross Keys High School,High,public,Atlanta,"1626 N Druid Hills Rd NE, Atlanta, GA  30319",(678) 874-6102,(678) 874-6110,,http://www.greatschools.org/georgia/atlanta/757-Cross-Keys-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=757&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=757&s_cid=gsapi,86.1336
33.77169,-84.29756,682,Decatur High School,High,public,Decatur,"310 North Mcdonough St, Decatur, GA  30030",(404) 370-4420,(404) 370-4434,,http://www.greatschools.org/georgia/decatur/682-Decatur-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=682&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=682&s_cid=gsapi,25.4854
33.761345,-84.467674,75,Douglass High School,High,public,Atlanta,"225 Hamilton East Holmes Dr Nw, Atlanta, GA  30318",(404) 802-3100,(404) 792-5736,,http://www.greatschools.org/georgia/atlanta/75-Douglass-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=75&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=75&s_cid=gsapi,96.2891
33.793686,-84.315994,720,Druid Hills High School,High,public,Atlanta,"1798 Haygood Drive, Atlanta, GA  30307",(678) 874-6302,(678) 874-6310,http://www.dekalb.k12.ga.us/druidhills,http://www.greatschools.org/georgia/atlanta/720-Druid-Hills-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=720&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=720&s_cid=gsapi,48.2587
33.945244,-84.31492,743,Dunwoody High School,High,public,Dunwoody,"5035 Vermack Rd, Dunwoody, GA  30338",(678) 874-8502,(678) 874-8510,,http://www.greatschools.org/georgia/dunwoody/743-Dunwoody-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=743&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=743&s_cid=gsapi,30.7947
33.719055,-84.38883,3640,Early College High School At Carver,High,public,Atlanta,"55 Mcdonough Blvd Se, Atlanta, GA  30315",(404) 802-4405,,,http://www.greatschools.org/georgia/atlanta/3640-Early-College-High-School-At-Carver/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3640&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3640&s_cid=gsapi,78.0488
33.83219,-84.19545,6523,Elizabeth Andrews High School,High,public,Stone-Mountain,"1701 Mountain Industrial Blvd, Stone Mountain, GA  30083",(678) 676-2602,,,http://www.greatschools.org/georgia/stone-mountain/6523-Elizabeth-Andrews-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6523&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6523&s_cid=gsapi,83.915
34.05985,-84.30736,2781,Fulton Science Academy,High,public,Alpharetta,"1675 Hembree Rd, Alpharetta, GA  30009",(770) 753-4141,(770) 753-4948,http://www.fultonscience.org/,http://www.greatschools.org/georgia/alpharetta/2781-Fulton-Science-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2781&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2781&s_cid=gsapi,5.31496
34.060925,-84.240166,3783,Fulton Science Academy High School,High,charter,Alpharetta,"4100 Old Milton Parkway, Alpharetta, GA  30005",(770) 475-3223,,,http://www.greatschools.org/georgia/alpharetta/3783-Fulton-Science-Academy-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3783&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3783&s_cid=gsapi,9.85915
33.78076,-84.3709,61,Grady High School,High,public,Atlanta,"929 Charles Allen Dr Ne, Atlanta, GA  30309",(404) 802-3001,(404) 853-4099,http://www.gradyhighschool.org/,http://www.greatschools.org/georgia/atlanta/61-Grady-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=61&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=61&s_cid=gsapi,48.5656
34.022896,-84.19511,6524,Johns Creek High School,High,public,Johns-Creek,"5575 State Bridge Rd, Johns Creek, GA  30022",(770) 623-2138,,http://www.johnscreekhs.net/,http://www.greatschools.org/georgia/johns-creek/6524-Johns-Creek-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6524&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6524&s_cid=gsapi,6.46037
33.84554,-84.28614,770,Lakeside High School,High,public,Atlanta,"3801 Briarcliff Rd NE, Atlanta, GA  30345",(678) 874-6702,(678) 874-6710,,http://www.greatschools.org/georgia/atlanta/770-Lakeside-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=770&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=770&s_cid=gsapi,39.2052
33.623882,-84.635796,6526,Langston Hughes High School,High,public,Fairburn,"7501 Hall Rd, Fairburn, GA  30213",(404) 768-3600,,,http://www.greatschools.org/georgia/fairburn/6526-Langston-Hughes-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6526&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6526&s_cid=gsapi,72.4677
33.72513,-84.13059,737,Lithonia High School,High,public,Lithonia,"2440 Phillips Rd, Lithonia, GA  30058",(678) 676-2902,(678) 676-2910,,http://www.greatschools.org/georgia/lithonia/737-Lithonia-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=737&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=737&s_cid=gsapi,78.9889
33.659943,-84.19901,2588,Martin Luther King- Jr. High School,High,public,Lithonia,"3991 Snapfinger Rd, Lithonia, GA  30038",(678) 874-5402,(678) 874-5410,http://www.mlkinghs.dekalb.k12.ga.us/Default.aspx,http://www.greatschools.org/georgia/lithonia/2588-Martin-Luther-King--Jr.-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2588&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2588&s_cid=gsapi,71.5232
33.73958,-84.36177,120,Maynard H. Jackson- Jr. High School,High,public,Atlanta,"801 Glenwood Ave., SE, Atlanta, GA  30316",(404) 802-5200,(404) 624-2111,http://www.atlanta.k12.ga.us/Domain/3508,http://www.greatschools.org/georgia/atlanta/120-Maynard-H.-Jackson--Jr.-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=120&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=120&s_cid=gsapi,88.8748
33.73547,-84.50393,118,Mays High School,High,public,Atlanta,"3450 Benjamin East Mays Dr Sw, Atlanta, GA  30331",(404) 802-5100,(404) 699-6781,http://www.mayshigh.com/,http://www.greatschools.org/georgia/atlanta/118-Mays-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=118&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=118&s_cid=gsapi,75.9972
33.70518,-84.32414,762,Mcnair High School,High,public,Atlanta,"1804 Bouldercrest Rd Se, Atlanta, GA  30316",(678) 874-4902,(678) 874-4910,,http://www.greatschools.org/georgia/atlanta/762-Mcnair-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=762&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=762&s_cid=gsapi,86.8198
33.70948,-84.15003,3677,Miller Grove High School,High,public,Lithonia,"2645 Dekalb Medical Parkway, Lithonia, GA  30058",(678) 875-1102,(678) 875-1110,,http://www.greatschools.org/georgia/lithonia/3677-Miller-Grove-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3677&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3677&s_cid=gsapi,77.2873
34.099464,-84.33643,998,Milton High School,High,public,Alpharetta,"13025 Birmingham Hwy, Alpharetta, GA  30004",(770) 740-7000,(770) 667-2844,http://www.miltonhighschool.com/,http://www.greatschools.org/georgia/alpharetta/998-Milton-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=998&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=998&s_cid=gsapi,5.80256
33.86675,-84.44546,124,North Atlanta High School,High,public,Atlanta,"4111 Northside Pkwy. NW, Atlanta, GA  30327",(404) 802-4700,(404) 351-8763,http://www.northatlantahigh.org/,http://www.greatschools.org/georgia/atlanta/124-North-Atlanta-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=124&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=124&s_cid=gsapi,49.4288
33.60947,-84.44096,439,North Clayton High School,High,public,College-Park,"1525 Norman Dr, College Park, GA  30349",(770) 994-4035,(770) 994-4038,,http://www.greatschools.org/georgia/college-park/439-North-Clayton-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=439&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=439&s_cid=gsapi,81.535
33.95721,-84.363045,1002,North Springs Charter High School,High,charter,Atlanta,"7447 Roswell Rd Ne, Atlanta, GA  30328",(770) 551-2490,(770) 551-2498,http://school.fultonschools.org/hs/northsprings/Pages/default.aspx,http://www.greatschools.org/georgia/atlanta/1002-North-Springs-Charter-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1002&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1002&s_cid=gsapi,45.5541
34.039032,-84.177826,2779,Northview High School,High,public,Johns-Creek,"10625 Parsons Rd, Johns Creek, GA  30097",(770) 497-3828,(404) 763-5529,,http://www.greatschools.org/georgia/johns-creek/2779-Northview-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2779&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2779&s_cid=gsapi,8.89853
33.75742,-84.17799,698,Redan High School,High,public,Stone-Mountain,"5247 Redan Rd, Stone Mountain, GA  30088",(678) 676-3602,(678) 676-3610,,http://www.greatschools.org/georgia/stone-mountain/698-Redan-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=698&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=698&s_cid=gsapi,76.9976
34.06283,-84.3808,1029,Roswell High School,High,public,Roswell,"11595 King Rd, Roswell, GA  30075",(770) 552-4500,(770) 552-4509,,http://www.greatschools.org/georgia/roswell/1029-Roswell-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1029&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1029&s_cid=gsapi,20.8114
33.70209,-84.22527,733,Southwest Dekalb High School,High,public,Decatur,"2863 Kelley Chapel Rd, Decatur, GA  30034",(678) 874-1902,(678) 874-1910,,http://www.greatschools.org/georgia/decatur/733-Southwest-Dekalb-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=733&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=733&s_cid=gsapi,62.3198
33.77519,-84.12722,793,Stephenson High School,High,public,Stone-Mountain,"701 Stephenson Rd, Stone Mountain, GA  30087",(678) 676-4202,(678) 676-4210,,http://www.greatschools.org/georgia/stone-mountain/793-Stephenson-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=793&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=793&s_cid=gsapi,65.1911
33.80962,-84.2017,704,Stone Mountain High School,High,public,Stone-Mountain,"4555 Central Dr, Stone Mountain, GA  30083",(678) 676-6302,(678) 676-6310,,http://www.greatschools.org/georgia/stone-mountain/704-Stone-Mountain-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=704&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=704&s_cid=gsapi,85.8036
33.747368,-84.237076,739,Towers High School,High,public,Decatur,"3919 Brookcrest Cir, Decatur, GA  30032",(678) 874-2202,(678) 874-2210,,http://www.greatschools.org/georgia/decatur/739-Towers-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=739&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=739&s_cid=gsapi,80.2857
33.68448,-84.43713,1034,Tri-Cities High School,High,public,East-Point,"2575 Harris St, East Point, GA  30344",(404) 669-8200,(404) 669-8158,,http://www.greatschools.org/georgia/east-point/1034-Tri-Cities-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1034&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1034&s_cid=gsapi,82.8091
33.85689,-84.21636,724,Tucker High School,High,public,Tucker,"5036 Lavista Rd, Tucker, GA  30084",(678) 874-3702,(678) 874-3710,,http://www.greatschools.org/georgia/tucker/724-Tucker-High-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=724&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=724&s_cid=gsapi,63.2904
33.72886,-84.25837,6362,Wadsworth Magnet School For High Achievers,High,public,Decatur,"2084 Green Forrest Dr, Decatur, GA  30032",(678) 874-2402,,,http://www.greatschools.org/georgia/decatur/6362-Wadsworth-Magnet-School-For-High-Achievers/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6362&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6362&s_cid=gsapi,38.6047
33.73246,-84.35485,3703,Atlanta Charter Middle School,Middle,charter,Atlanta,"820 Essie Ave Se, Atlanta, GA  30316",(678) 904-0051,(404) 624-9907,http://www.atlantachartermiddle.com/,http://www.greatschools.org/georgia/atlanta/3703-Atlanta-Charter-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3703&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3703&s_cid=gsapi,45.3333
34.018826,-84.239624,3051,Autrey Mill Middle School,Middle,public,Alpharetta,"4110 Old Alabama Rd, Alpharetta, GA  30022",(770) 521-7622,(770) 521-7622,,http://www.greatschools.org/georgia/alpharetta/3051-Autrey-Mill-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3051&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3051&s_cid=gsapi,9.46442
33.55766,-84.627464,1031,Bear Creek Middle School,Middle,public,Fairburn,"7415 Herndon Rd, Fairburn, GA  30213",(770) 969-6080,(770) 306-3584,,http://www.greatschools.org/georgia/fairburn/1031-Bear-Creek-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1031&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1031&s_cid=gsapi,84.6083
33.733974,-84.420845,2394,Brown Middle School,Middle,public,Atlanta,"765 Peeples St SW, Atlanta, GA  30310",(404) 802-6800,(404) 752-0041,http://www.apskids.org/brown/,http://www.greatschools.org/georgia/atlanta/2394-Brown-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2394&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2394&s_cid=gsapi,92.6101
33.699142,-84.531,116,Bunche Middle School,Middle,public,Atlanta,"1925 Niskey Lake Rd SW, Atlanta, GA  30331",(404) 802-6700,(404) 346-2537,,http://www.greatschools.org/georgia/atlanta/116-Bunche-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=116&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=116&s_cid=gsapi,88.7805
33.63863,-84.5286,1019,Camp Creek Middle School,Middle,public,Atlanta,"4345 Welcome All Rd Sw, Atlanta, GA  30349",(404) 669-8030,(404) 669-8228,,http://www.greatschools.org/georgia/atlanta/1019-Camp-Creek-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1019&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1019&s_cid=gsapi,90.8854
33.68786,-84.29313,2415,Cedar Grove Middle School,Middle,public,Decatur,"2300 Wildcat Rd, Decatur, GA  30034",(678) 874-4202,(678) 874-4210,,http://www.greatschools.org/georgia/decatur/2415-Cedar-Grove-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2415&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2415&s_cid=gsapi,81.0328
33.8968,-84.310974,3792,Chamblee Middle School,Middle,public,Chamblee,"3601 Sexton Woods Dr, Chamblee, GA  30341",(678) 874-8202,,,http://www.greatschools.org/georgia/chamblee/3792-Chamblee-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3792&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3792&s_cid=gsapi,47.0157
33.679768,-84.21611,692,Chapel Hill Middle School,Middle,public,Decatur,"3535 Dogwood Farm Rd, Decatur, GA  30034",(678) 676-8502,(678) 676-8510,,http://www.greatschools.org/georgia/decatur/692-Chapel-Hill-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=692&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=692&s_cid=gsapi,86.2423
33.75446,-84.33635,72,Coan Middle School,Middle,public,Atlanta,"1550 Hosea L Williams Dr Ne, Atlanta, GA  30317",(404) 802-6600,(404) 371-7135,http://www.apskids.org/coan/,http://www.greatschools.org/georgia/atlanta/72-Coan-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=72&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=72&s_cid=gsapi,98.0328
33.696674,-84.254395,2589,Columbia Middle School,Middle,public,Decatur,"3001 Columbia Dr, Decatur, GA  30034",(678) 875-0502,(678) 875-0510,,http://www.greatschools.org/georgia/decatur/2589-Columbia-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2589&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2589&s_cid=gsapi,87.2947
33.790817,-84.479996,6465,Coretta Scott King Young Women's Academy Middle School,Middle,public,Atlanta,"1190 Northwest Dr NW, Atlanta, GA  30318",(404) 802-4962,(404) 802-4994,www.CSKexperience.org,http://www.greatschools.org/georgia/atlanta/6465-Coretta-Scott-King-Young-Women's-Academy-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6465&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6465&s_cid=gsapi,92.8131
34.04032,-84.36339,1016,Crabapple Middle School,Middle,public,Roswell,"10700 Crabapple Rd, Roswell, GA  30075",(770) 552-4520,(770) 552-4524,,http://www.greatschools.org/georgia/roswell/1016-Crabapple-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1016&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1016&s_cid=gsapi,22.8469
33.81886,-84.27445,797,Druid Hills Middle School,Middle,public,Decatur,"3100 Mount Olive Dr, Decatur, GA  30033",(678) 874-7602,(678) 874-7610,,http://www.greatschools.org/georgia/decatur/797-Druid-Hills-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=797&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=797&s_cid=gsapi,62.7202
34.058044,-84.33606,2598,Elkins Pointe Middle School,Middle,public,Roswell,"11290 Elkins Rd, Roswell, GA  30076",(770) 667-2892,(770) 667-2898,,http://www.greatschools.org/georgia/roswell/2598-Elkins-Pointe-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2598&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2598&s_cid=gsapi,42.9515
33.7811,-84.19644,2492,Freedom Middle School,Middle,public,Stone-Mountain,"505 South Hairston Rd, Stone Mountain, GA  30088",(678) 874-8702,(678) 874-8710,,http://www.greatschools.org/georgia/stone-mountain/2492-Freedom-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2492&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2492&s_cid=gsapi,93.7624
