OBJECTID,Apartment_Name,Latitude,Longitude,Place_ID,Zip,Website,Address,City,Zip,Map,Phone,Block_Group,Jobs,Retail,Rent,,
360,Tenside Apartments,33.781698,-84.408345,ChIJt16xNO0E9YgRzJV1EFJkYSQ,30363,http://www.tensideapts.com/,1000 Northside Dr NW, Atlanta, GA 30318,https://maps.google.com/?cid=2621486761732576716,(866) 318-4196,1.31E+11,5.33977,5238.39996,1070.040039,,
559,Terra Creek,33.813208,-84.188225,ChIJi346AMuo9YgRKGUBSn5NxYU,30086, ,4900 Central Dr, Stone Mountain, GA 30083,https://maps.google.com/?cid=9639195782259238184,(877) 635-2678,1.31E+11,2.26536,2406.40912,963.059998,,
206,Terrace At Parkview,33.712613,-84.110925,ChIJkwPPVoWt9YgRM239E0g67aU,30058,https://www.mercyhousing.org/southeast-terraces-at-parkview,6800 Parkview Trail, Lithonia, GA 30058,https://maps.google.com/?cid=11956276666985966899,(770) 484-7580,1.31E+11,1.83272,2008.40756,1032.790039,,
58,Terraces at Highbury Court,33.671595,-84.389389,ChIJy5XMsnkC9YgRb22B4jSMACg,30354,http://www.terracesathighburycourt.com/,50 Mount Zion Rd SW, Atlanta, GA 30354,https://maps.google.com/?cid=2882457920283438447,(404) 366-7177,1.31E+11,3.93038,2028.39569,851.283997,,
734,Terraces of Dunwoody,33.922903,-84.312591,ChIJZyXzDngJ9YgRCfZbCYVVAtg,30338, ,4333 Dunwoody Park, Dunwoody, GA 30338,https://maps.google.com/?cid=15565097292021888521,(770) 671-9170,1.31E+11,3.11113,4874.4092,2132.540039,,
781,The Addison at Sandy Springs,33.971314,-84.356416,ChIJmxS1IngM9YgR2ZlOGH1cMds,30350,http://www.theaddisonatsandysprings.com/,7889 Roswell Rd, Atlanta, GA 30350,https://maps.google.com/?cid=15794507060513511897,(770) 394-7949,1.31E+11,2.19854,3425.40944,730.286987,,
732,The Alexander at the Perimeter,33.923388,-84.334332,ChIJAWjrSl0J9YgRfFULx4fdPSQ,30346,http://www.simpsonpropertygroup.com/apartments/atlanta-georgia/the-alexander-at-the-perimeter-center,70 Perimeter Center E, Atlanta, GA 30346,https://maps.google.com/?cid=2611486934174487932,(770) 804-2224,1.31E+11,14.0924,7915.40844,1316.880005,,
427,The Apartments At President Park,33.788439,-84.305036,ChIJo7CNJwUH9YgR2xhF5Uo0dGA,30322,http://www.presidentparkapts.com/,1231 Clairmont Rd, Decatur, GA 30030,https://maps.google.com/?cid=6950237621218253019,(844) 845-3012,1.31E+11,1.36951,4102.40385,916.315979,,
665,The Arbors Apartments,33.86579,-84.185409,ChIJISDZUt-l9YgR2yJuzCBP2uM,30084,http://www.thearborsaptsatl.com/,100 Arbor Cir, Tucker, GA 30084,https://maps.google.com/?cid=16418522393819882203,(855) 220-2380,1.31E+11,2.60242,3737.41114,1253.26001,,
408,The Art Foundry,33.789527,-84.400568,ChIJ3biW0fYE9YgRBsd25okY704,30363, ,400 17th St NW, Atlanta, GA 30363,https://maps.google.com/?cid=5687791834948355846,(404) 385-0105,1.31E+11,5.33977,5238.39996,1070.040039,,
853,The Ascent at Windward,34.095567,-84.232877,ChIJv3TJgmSe9YgRvVViSuknj1k,30005,http://www.ascentwindward.com/,18000 Masters Way, Alpharetta, GA 30005,https://maps.google.com/?cid=6453420673974031805,(770) 752-4733,1.31E+11,6.68357,2237.41937,2434.620117,,
679,The Ashford Apartment Homes,33.8934,-84.332449,ChIJyQPDOBkJ9YgRpI-9EouOCDw,30319,http://www.theashfordapartmenthomes.com/,1938 Johnson Ferry Rd NE, Brookhaven, GA 30319,https://maps.google.com/?cid=4325864170055372708,(770) 451-5425,1.31E+11,0.48455,4729.40726,1444.380005,,
412,The Atlantic,33.790782,-84.39758,ChIJ6dBPmvcE9YgRAAxJdhveluU,30363,http://www.ownatlantic.com/,270 17th St NW, Atlanta, GA 30363,https://maps.google.com/?cid=16543654490722077696,(404) 961-7111,1.31E+11,19.94391,5608.4006,1515.880005,,
410,The Atlantic - Luxury Condos in Midtown Atlanta,33.790757,-84.397686,ChIJL2Qf0PkE9YgRNEnPBEeouCQ,30363,http://www.ownatlantic.com/,270 17th St NW, Atlanta, GA 30363,https://maps.google.com/?cid=2646049804057004340,(404) 961-7111,1.31E+11,19.94391,5608.4006,1515.880005,,
501,The Atlantic Briarcliff Apartment Homes,33.809435,-84.333717,ChIJB8TKDWcG9YgRFb5zVMPFunE,30322,http://www.atlanticbriarcliffliving.com/,1901 Briarcliff Rd NE, Atlanta, GA 30329,https://maps.google.com/?cid=8195079914680204821,(404) 320-1953,1.31E+11,15.18894,4549.40348,1558.030029,,
585,The Borghese,33.844335,-84.426252,ChIJN7qUv1kF9YgRvYRaPgbkBGI,30327,http://www.theborghese.net/outside_home.asp,3286 Northside Pkwy NW, Atlanta, GA 30327,https://maps.google.com/?cid=7063020831090836669,(404) 495-9985,1.31E+11,3.35853,3423.40146,1276.170044,,
352,The Brady Apartments,33.780176,-84.411487,ChIJWy2UP5ME9YgRNPGMD2y6vFE,30377,http://www.thebrady.com/,930 Howell Mill Rd, Atlanta, GA 30318,https://maps.google.com/?cid=5889787385973895476,(404) 724-2211,1.31E+11,5.33977,5238.39996,1070.040039,,
753,The Bricks Perimeter Center,33.930376,-84.335745,ChIJ2wDWYl4J9YgRhg2TKGG0naY,30346,http://www.bricksperimeter.com/,302 Perimeter Center N, Atlanta, GA 30346,https://maps.google.com/?cid=12005950511025163654,(877) 637-3072,1.31E+11,14.0924,7915.40844,1316.880005,,
754,The Bricks Perimeter Center,33.930376,-84.335742,ChIJwfS7WF4J9YgRJ9YBhGGq7M0,30346,http://www.bricksperimeter.com/,302 Perimeter Center N, Atlanta, GA 30346,https://maps.google.com/?cid=14838422208082204199,(877) 637-3072,1.31E+11,14.0924,7915.40844,1316.880005,,
199,The Broadway at East Atlanta,33.731132,-84.323883,ChIJ9QWjoRcB9YgRoZXI2mxRIN4,30288,http://www.livewellbroadwayeast.com/,1930 Flat Shoals Rd SE, Atlanta, GA 30316,https://maps.google.com/?cid=16005882603643639201,(404) 241-3242,1.31E+11,0.06965,2607.40078,634.372986,,
650,The Brooke,33.860925,-84.287261,ChIJ9amWOxQI9YgRE-gr3HIQIic,30345,http://www.lyonliving.com/the-brooke/,2500 Shallowford Rd, Atlanta, GA 30345,https://maps.google.com/?cid=2819834402193532947,(404) 471-1140,1.31E+11,0.77233,3577.40712,1957.670044,,
602,The Cambridge at Buckhead Apartments,33.848068,-84.375175,ChIJM-P4wV8P9YgRfGD4S3thE1c,30355,http://www.cambridgeatbuckhead.com/,3432 Piedmont Rd NE, Atlanta, GA 30305,https://maps.google.com/?cid=6274465888040673404,(404) 806-9801,1.31E+11,16.51653,9760.40347,2014,,
783,The Cascade at Morgan Falls,33.973208,-84.361407,ChIJV-l3mnsM9YgR0r-AV43yiPQ,30350,http://www.cascadeatmorganfalls.com/,8085 Adair Ln, Sandy Springs, GA 30350,https://maps.google.com/?cid=17620600230959431634,(706) 487-7976,1.31E+11,1.47362,3191.40909,1451.670044,,
178,The Cedars of Chalet,33.710443,-84.18969,ChIJK4SiyoOr9YgRMMjLVN5uRq0,30035, ,2 Shell Bark Rd, Decatur, GA 30035,https://maps.google.com/?cid=12485788918115715120,(770) 987-9495,1.31E+11,2.23997,2232.40457,1653.420044,,
426,The Clarion Apartments,33.784937,-84.277654,ChIJx2ue4mQH9YgRoVRZKa48-Tw,30030,http://www.theclarionapts.com/,10 Rimington Ln, Decatur, GA 30030,https://maps.google.com/?cid=4393609630192325793,(404) 508-9360,1.31E+11,7.93509,4627.40465,1446.199951,,
815,The Crossings at Holcomb Bridge Apartments,34.026288,-84.328897,ChIJM0mLkst09YgREGddryPgnN0,30009,http://www.thecrossingsatholcombbridge.com/,100 Creekside Way, Roswell, GA 30076,https://maps.google.com/?cid=15968884822619547408,(855) 332-6890,1.31E+11,3.43428,4445.41302,1042.560059,,
816,The Crossings Wood Bridge,34.026288,-84.328897,ChIJiQmHqst09YgR-VdwVTUb7ew,30075, ,100 Creekside Way, Roswell, GA 30076,https://maps.google.com/?cid=17072331678312060921,(855) 383-8745,1.31E+11,3.43428,4445.41302,1042.560059,,
470,The Darlington,33.809701,-84.391496,ChIJbyhzTKkF9YgRvXc-LN357RQ,30309,http://www.thedarlingtonatlanta.com/,2025 Peachtree St NE, Atlanta, GA 30309,https://maps.google.com/?cid=1508136178564364221,(404) 351-5474,1.31E+11,13.31361,5687.40143,926.062988,,
742,The Drexel,33.926408,-84.330347,ChIJoVlTAmcJ9YgRft5HtYYZorg,30346,http://www.drexelatlanta.com/,100 Drexel Point, Dunwoody, GA 30346,https://maps.google.com/?cid=13304224315563564670,(770) 817-8300,1.31E+11,14.88655,7970.40871,2391.149902,,
393,The Exchange At West Midtown,33.78754,-84.405043,ChIJ-3Q2w_YE9YgRf-T7bCPojBY,30363,http://www.theexchangeatl.com/,470 16th Street NW, Atlanta, GA 30363,https://maps.google.com/?cid=1624928804423853183,(404) 810-9504,1.31E+11,5.33977,5238.39996,1070.040039,,
696,The Falls,33.907373,-84.377283,ChIJSxGFEekO9YgRJ2nrk__4OfQ,30358,http://fallsatsandysprings.com/,Prado Pl, Sandy Springs, GA 30342,https://maps.google.com/?cid=17598370795508951335, ,1.31E+11,5.76323,4875.40613,1685.25,,
698,The Falls at Sandy Springs Apartment Homes,33.908382,-84.377231,ChIJbxMsEukO9YgRfDD8sdFJi_s,30358,http://www.fallsatsandysprings.com/,5555 Roswell Rd, Atlanta, GA 30342,https://maps.google.com/?cid=18125662290265780348,(404) 252-4455,1.31E+11,5.76323,4875.40613,1685.25,,
682,The Fillmore Apartment Homes,33.886257,-84.24546,ChIJmRvsgQqn9YgRMMjpp_lI69A,30340,http://www.liveatthefillmoreapts.com/,3544 Old Chamblee Tucker Rd, Doraville, GA 30340,https://maps.google.com/?cid=15054206416517187632,(770) 938-9227,1.31E+11,4.68003,3596.41019,2035.290039,,
397,The Flats,33.788458,-84.403338,ChIJO8BDbfEE9YgR2OBtxmMIlfk,30363,http://www.theflatsatlanticstation.com/,450 16th St NW, Atlanta, GA 30363,https://maps.google.com/?cid=17984289911597818072,(404) 436-2549,1.31E+11,5.33977,5238.39996,1070.040039,,
657,The Goodwynn at Town Brookhaven,33.870299,-84.336865,ChIJhZcw3sAI9YgR38QywjxCgMs,30319,http://www.thegoodwynn.com/,705 Town Blvd, Atlanta, GA 30319,https://maps.google.com/?cid=14663793215441913055,(404) 554-8696,1.31E+11,0.97328,4605.4061,1706.390015,,
613,The Grandview,33.849153,-84.357203,ChIJj4snVVQP9YgRNEH8W85VcgM,30326,http://www.grandviewatlanta.com/,3481 Lakeside Dr NE, Atlanta, GA 30326,https://maps.google.com/?cid=248355274253680948,(404) 233-2167,1.31E+11,30.61395,9954.40437,2913.969971,,
419,The Heights at West Midtown,33.793166,-84.404841,ChIJq6Ynm_oE9YgRLUG5M_9EUxM,30363,http://www.heightswestmidtown.com/,507 Bishop St NW, Atlanta, GA 30318,https://maps.google.com/?cid=1392532572662743341,(866) 902-2429,1.31E+11,5.93934,5283.40032,1134.140015,,
148,THE HILLS AT FAIRINGTON,33.697851,-84.145042,ChIJfaPqbf6s9YgRTOTOHwMXArg,30038,https://www.mercyhousing.org/GA-Hills-At-Fairington,5959 Fairington Rd, Lithonia, GA 30038,https://maps.google.com/?cid=13259185555118154828,(770) 981-8233,1.31E+11,0.14391,1591.4056,859.47998,,
482,The Jane Atlanta,33.813333,-84.395088,ChIJO9W-D6gF9YgR_3x7d31Ib_A,30002,http://www.thejaneatlanta.com/,214 Colonial Homes Dr NW, Atlanta, GA 30309,https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,1.31E+11,10.90344,5298.40138,1806.650024,,
804,The Lake House at Martin's Landing,34.008051,-84.316546,ChIJL4EDiSYL9YgRUsKa7xxGRMc,30075,http://www.aspensquare.com/georgia/roswell/apartments/the-lake-house-at-martins-landing,1500 Harbor Landing, Roswell, GA 30076,https://maps.google.com/?cid=14358678602056909394,(770) 993-8220,1.31E+11,0.29703,3185.41264,1718.040039,,
803,The Lake House at Martin's Landing,34.006612,-84.315799,ChIJMRY7fSYL9YgR3yvAv4juzrg,30075,http://lakehouseatmartinslanding.com/,1500 Harbor Landing, Roswell, GA 30076,https://maps.google.com/?cid=13316843419281140703,(770) 993-8220,1.31E+11,0.29703,3185.41264,1718.040039,,
495,The Lakes at Indian Creek,33.798468,-84.233315,ChIJG3D-QVOo9YgRJcXHXTfFmMc,30021,http://www.rentcafe.com/apartments/ga/clarkston/lakes-at-indian-creek-apartments/index.aspx,751 N Indian Creek Dr, Clarkston, GA 30021,https://maps.google.com/?cid=14382462251594925349,(404) 296-6442,1.31E+11,1.5566,2882.40677,810.23999,,
851,The Lakes at Windward,34.082404,-84.279557,ChIJhUbr3Y119YgREZg9CgP3iRY,30004, ,905 Lake Union Hill Way, Alpharetta, GA 30004,https://maps.google.com/?cid=1624100733072545809,(770) 751-1411,1.31E+11,5.2031,3455.41707,2232.629883,,
7,The Landings at Oak Hill,33.585194,-84.527189,ChIJHb3YVFPh9IgRFWdJbVed_yc,30291,http://www.livewelloakhill.com/,4300 Flat Shoals Rd, Union City, GA 30291,https://maps.google.com/?cid=2882195285361649429,(770) 964-4202,1.31E+11,1.11153,1978.38737,1010.559998,,
32,The Landings at Princeton Lakes,33.659062,-84.508373,ChIJy3Jf5xDi9IgRC9TptBw6HM8,30331,http://www.landingsprincetonlakes.com/,3725 Princeton Lakes Pkwy, Atlanta, GA 30331,https://maps.google.com/?cid=14923867160167699467,(404) 418-8624,1.31E+11,1.01877,2462.39119,1742.650024,,
22,The Legends at Laura Creek,33.647678,-84.488682,ChIJA33IZl3i9IgRMEXrJZ3VNe8,30337,http://thelegendsatlauracreek.smpmgt.com/,3200 Lakeview Pl, Atlanta, GA 30337,https://maps.google.com/?cid=17236918019753198896,(404) 969-6951,1.31E+11,0.29038,2108.39111,1282.790039,,
224,The Leonard,33.746612,-84.377524,ChIJszQjg5ID9YgRyW6K18DbBbM,30312,http://www.theleonardatl.com/,301 Memorial Dr SE, Atlanta, GA 30312,https://maps.google.com/?cid=12899958328969031369,(404) 335-0058,1.31E+11,2.3511,4135.39911,1302.540039,,
847,The Lex- Alpharetta,34.078576,-84.315252,ChIJuS4zmk109YgR3kB_eZ-ym2c,30009,http://www.thelexapts.com/,1000 Lexington Farm Dr, Alpharetta, GA 30004,https://maps.google.com/?cid=7465757205304656094,(678) 554-4578,1.31E+11,1.9894,3081.4157,2321.620117,,
54,The Lexington Apartments,33.671664,-84.460482,ChIJ2e4G7J_i9IgRincdA8V92Fg,30337,http://www.jamcoproperties.com/property.jsp?catid=28,3073 Washington Rd, East Point, GA 30344,https://maps.google.com/?cid=6402005155421452170,(404) 761-6446,1.31E+11,0.32328,1938.3929,1018.640015,,
746,The Lofts Perimeter Center,33.927079,-84.328968,ChIJ0e4FlGYJ9YgRncNYWKvTdHM,30346,http://www.loftsperimetercenter.com/,100 Perimeter Lofts Cir, Dunwoody, GA 30346,https://maps.google.com/?cid=8319507144535229341,(770) 394-0300,1.31E+11,14.88655,7970.40871,2391.149902,,
751,The London Luxury Apartments,33.928967,-84.333555,ChIJXyiVwWAJ9YgR4PfCs4sLofE,30338,http://www.thelondonapartmenthomes.com/,350 Perimeter Center N, Atlanta, GA 30346,https://maps.google.com/?cid=17411210329035306976,(770) 217-9615,1.31E+11,14.88655,7970.40871,2391.149902,,
586,The Marq at Brookhaven,33.835736,-84.337919,ChIJAbvZjBkG9YgRrfe24yfNoys,30329,http://www.marqbrookhaven.com/,50 Lincoln Ct Ave NE, Atlanta, GA 30329,https://maps.google.com/?cid=3144582536042575789,(404) 969-6914,1.31E+11,5.32788,6721.40444,1770.329956,,
454,The Marquis Midtown West,33.810222,-84.427934,ChIJIe0tqygF9YgRSsgry7ydJoo,30318,http://www.mqmidtownwest.com/,1224 Defoor Village Ct NW, Atlanta, GA 30318,https://maps.google.com/?cid=9954817460537116746,(404) 348-8899,1.31E+11,6.63348,4035.39974,1126.280029,,
775,The Marquis Perimeter Center,33.961358,-84.35902,ChIJqTY1k3MM9YgRk_uEy1w9eMc,30328,http://www.mqperimetercenter.com/,57 Trowbridge Lake Dr, Atlanta, GA 30350,https://maps.google.com/?cid=14373305679513713555,(770) 609-4473,1.31E+11,1.12619,3761.4092,1331.790039,,
486,The Monroe,33.813823,-84.395875,ChIJ--OyBKgF9YgRCbPZqzRI6NQ,30002,http://www.themonroeatlanta.com/,222 Colonial Homes Dr NW, Atlanta, GA 30309,https://maps.google.com/?cid=15341591521696264969,(404) 228-2947,1.31E+11,10.90344,5298.40138,1806.650024,,
188,The Oaks at Stonecrest,33.704912,-84.117158,ChIJu8Q6nZ6t9YgR2nJTQ57Mopg,30038, ,2795 Evans Mill Rd, Lithonia, GA 30058,https://maps.google.com/?cid=10998578220098613978,(770) 482-1429,1.31E+11,0.74464,2453.40701,784.919983,,
283,The Office Apartments,33.761562,-84.382435,ChIJ_cF78HYE9YgRr2YoF3KZcqc,30308,http://www.theofficeapts.com/,250 Piedmont Ave NE, Atlanta, GA 30308,https://maps.google.com/?cid=12065875066972825263,(404) 331-0830,1.31E+11,67.39808,5663.39971,678.637024,,
457,The Orleans of Decatur Apartments,33.795909,-84.27964,ChIJn-ghT3gH9YgRQKq0GL07JH4,30033,http://www.orleanswmp.com/,2676 Reserve Ct, Decatur, GA 30033,https://maps.google.com/?cid=9089455631289854528,(404) 292-0224,1.31E+11,8.01322,4898.40496,867.557007,,
87,The Park At Bouldercrest,33.687206,-84.31288,ChIJCXRRxsoB9YgRvQuU5LlolH0,30288, ,26 Bouldercrest Ln, Atlanta, GA 30316,https://maps.google.com/?cid=9048972698907315133, ,1.31E+11,1.11209,1645.39858,754.379028,,
593,The Park at East Ponce Apartments,33.821008,-84.179595,ChIJVQdUTEmv9YgR3itAH0sKqDI,30083, ,1900 Tree Mountain Pkwy, Stone Mountain, GA 30083,https://maps.google.com/?cid=3650178815746911198,(770) 498-8388,1.31E+11,2.42914,2414.40977,1058.300049,,
56,The Park at Riverview,33.692733,-84.62514,ChIJXQxO6RIg9YgRXuYBKNpq47Y,30331,http://www.livewellparkatriverview.com/,7350 Campbellton Rd SW, Atlanta, GA 30331,https://maps.google.com/?cid=13178494419822831198,(404) 349-9320,1.31E+11,0.02138,704.38639,1634.22998,,
153,The Park on Candler Apartment Homes,33.714004,-84.277724,ChIJzQKffYYA9YgRM4WaW93hsTw,30032,http://www.theparkoncandlerapartments.com/,2571 Candler Rd, Decatur, GA 30032,https://maps.google.com/?cid=4373525053994337587,(404) 243-1100,1.31E+11,1.1714,2546.40151,760.14502,,
534,The Peninsula at Buckhead,33.824901,-84.366746,ChIJsdUFTOgF9YgRHdpLgCzkB70,30324,http://www.peninsulabuckhead.com/,2591 Piedmont Rd NE, Atlanta, GA 30324,https://maps.google.com/?cid=13621106477787503133,(404) 231-0003,1.31E+11,13.21233,7333.40302,2016.380005,,
388,The Place on Ponce Apartments,33.776073,-84.300055,ChIJU7sSQT0H9YgRX1ZdbHHEr2o,30030,http://www.theplaceonponce.com/,220 Ponce De Leon Pl, Decatur, GA 30030,https://maps.google.com/?cid=7687579080373130847,(404) 496-6075,1.31E+11,17.59441,3491.40318,173.667007,,
291,The Point at Westside,33.765275,-84.40508,ChIJQwd7g4QE9YgRQVj64Pa8PKA,30318,http://www.pointatwestside.com/,370 Northside Dr NW, Atlanta, GA 30318,https://maps.google.com/?cid=11546311313193588801,(404) 857-0900,1.31E+11,13.58023,4694.39904,1259.530029,,
587,The Pointe Apartments,33.822892,-84.211388,ChIJI4NRqJao9YgRh-LcqMj9mOw,30083,http://www.thepointeatlapts.com/,5130 E Ponce de Leon Ave, Stone Mountain, GA 30083,https://maps.google.com/?cid=17048655427679347335,(855) 572-9265,1.31E+11,1.53854,2871.40855,1021.929993,,
787,The Pointe At Canyon Ridge Apartment Homes,33.984325,-84.353937,ChIJXxYvGX4L9YgR6Z95zJAbmuU,30350,http://www.thepointeatcanyonridge.com/,8350 Roswell Rd, Atlanta, GA 30350,https://maps.google.com/?cid=16544566489818701801,(770) 587-3796,1.31E+11,5.25817,2433.41017,950.734985,,
588,The Pointe at Lenox Park,33.83632,-84.342288,ChIJRXaawRoG9YgR8v252n84njY,30319,http://www.thepointeatlenoxpark.com/,1900 N Druid Hills Rd NE, Atlanta, GA 30319,https://maps.google.com/?cid=3935645246150016498,(404) 698-4938,1.31E+11,5.32788,6721.40444,1770.329956,,
844,The Pointe at Preston Ridge,34.069107,-84.256565,ChIJP3rG1TOe9YgRXYbPy_mXHGs,30005,http://www.thepointeatprestonridge.com/,950 Executive Dr, Alpharetta, GA 30005,https://maps.google.com/?cid=7718210960528213597,(855) 653-4309,1.31E+11,6.77896,2984.4177,2552.800049,,
304,The Prato at Midtown Apartments,33.7656,-84.378064,ChIJ8QQ4pnME9YgRuWWISbxlSpo,30332,http://www.thepratoatmidtown-apts.com/,400 Central Park Pl NE, Atlanta, GA 30308,https://maps.google.com/?cid=11117810489479423417,(404) 800-1485,1.31E+11,16.08094,5997.40004,812.245972,,
83,The Preserve at Bent Creek,33.700145,-84.465594,ChIJTd-uAxEd9YgRcZx_OlyeWv8,31131,http://www.preserveatbentcreek.com/,1994 Bent Creek Way SW, Atlanta, GA 30311,https://maps.google.com/?cid=18400193346531204209,(404) 344-5388,1.31E+11,0.60626,1878.39435,550.883972,,
321,The Preserve at Collier Ridge,33.781868,-84.494406,ChIJ944MqJcb9YgRTqQqqbWx3qo,30336,http://www.preserveatcollierridge.com/,1021 Harwell Rd NW, Atlanta, GA 30318,https://maps.google.com/?cid=12312473825062855758,(404) 792-0100,1.31E+11,0.69846,1871.39642,730.518005,,
789,The Preserve at Dunwoody,33.991075,-84.334949,ChIJ5XL2qm0L9YgR9GufSucWEMg,30350,http://www.preserveatdunwoody.com/,8600 Roberts Dr, Atlanta, GA 30350,https://maps.google.com/?cid=14416047589858175988,(470) 235-5397,1.31E+11,1.32037,2236.41122,1613.180054,,
839,The Regency At Johns Creek Walk,34.052658,-84.175631,ChIJKQmWgdCY9YgRs4sld9Wk31A,30097,http://www.regencyjohnscreek.com/,11134 Medlock Bridge Rd, Johns Creek, GA 30097,https://maps.google.com/?cid=5827557679574649779,(770) 495-8000,1.31E+11,1.32134,2085.41997,2166.169922,,
158,The Reserve Apartments,33.704042,-84.158861,ChIJs8JQ0Vis9YgRPq6_ryxqBNk,30058, ,5650 Hillandale Dr, Lithonia, GA 30058,https://maps.google.com/?cid=15637740546296884798,(770) 593-2040,1.31E+11,1.50805,1940.40578,1268.75,,
837,The Reserve at John's Creek Walk,34.050405,-84.177788,ChIJsU6yStCY9YgRglIiWB7wqFI,30023,http://reserveatjohnscreek.com/,11055 Bell Rd, Duluth, GA 30097,https://maps.google.com/?cid=5956274520315810434,(678) 475-3550,1.31E+11,1.32134,2085.41997,2166.169922,,
612,The Reserve at Lenox Park,33.847517,-84.341734,ChIJiXOECacI9YgRUfD0s7yDSJc,30319,http://www.reserveatlenoxpark.net/,1200 Reserve Dr NE, Atlanta, GA 30319,https://maps.google.com/?cid=10901107744546549841,(404) 365-0120,1.31E+11,3.81671,7866.4049,2222.399902,,
770,The Reserve at Ridgewood,33.950676,-84.371709,ChIJ-S6Y7hYM9YgRf5YZJaXu9nw,30328,http://www.aspensquare.com/georgia/sandy-springs/apartments/the-reserve-at-ridgewood,7100 Roswell Rd, Sandy Springs, GA 30328,https://maps.google.com/?cid=9004646898033333887,(888) 448-5272,1.31E+11,0.90015,4106.40796,1916.060059,,
332,The Reserve at Stone Creek,33.753494,-84.191324,ChIJ6Z3XZ1ep9YgRMz_usPUuEeI,30074,http://www.robbinspropertyllc.com/Reserveatstonecreek/stone-mountain-ga-apartments.asp,1420 S Hairston Rd, Stone Mountain, GA 30088,https://maps.google.com/?cid=16289852959946063667,(770) 593-0604,1.31E+11,0.44311,1953.40624,815.25,,
468,The Reserve Collier Hills,33.812785,-84.423196,ChIJJ62HfiQF9YgRlNoazQT-4no,30318,http://reservecollier.com/,1185 Collier Rd NW, Atlanta, GA 30318,https://maps.google.com/?cid=8854919113938229908,(404) 352-4000,1.31E+11,1.84108,3801.40049,1727.150024,,
583,The Residence Buckhead Atlanta,33.838956,-84.378433,ChIJlS2RUYwF9YgRbYUv_wqnsTc,30355,http://theresidencebuckhead.com/,297 East Paces Ferry Rd NE, Atlanta, GA 30305,https://maps.google.com/?cid=4013172408636638573,(404) 917-2525,1.31E+11,21.74632,10104.40315,1214.459961,,
641,The Residences at Chastain Apartments,33.864116,-84.379549,ChIJW-jC1msP9YgR1dR0P6Nx2uA,30342,http://www.theresidencesatchastain.com/,4011 Roswell Rd NE, Atlanta, GA 30342,https://maps.google.com/?cid=16202387555377009877,(404) 600-1433,1.31E+11,7.88578,8208.40398,1544.790039,,
253,The Residences at CityCenter Apartments,33.756012,-84.404939,ChIJwwpL5nwD9YgR8WsfMVA2wP0,30303,http://www.residencescitycenter.com/,55 Maple St NW, Atlanta, GA 30314,https://maps.google.com/?cid=18284674205173640177,(855) 696-4500,1.31E+11,5.57491,5093.39872,1066.949951,,
823,The Retreat at Johns Creek,34.016407,-84.181108,ChIJ9W0_BaqY9YgRJCUtWOjMR5Y,30097,http://www.retreatatjohnscreekapartments.com/,6005 State Bridge Rd, Johns Creek, GA 30097,https://maps.google.com/?cid=10828849127319479588,(770) 232-0708,1.31E+11,2.31807,3229.41856,2790.959961,,
187,The Retreat at Stonecrest,33.703945,-84.110756,ChIJ4Wdo3oKt9YgRWP15w0mHl6c,30038,http://www.retreatatstonecrestapts.com/,40 Amanda Dr, Lithonia, GA 30058,https://maps.google.com/?cid=12076269676699188568,(770) 482-3887,1.31E+11,0.74464,2453.40701,784.919983,,
699,The Retreat Atlanta Apartments,33.894007,-84.229068,ChIJSQvP-wKn9YgRjlWAwEa7HTQ,30340,http://www.theretreatatlantaapts.com/,3475 Pleasantbrook Village Ln, Doraville, GA 30340,https://maps.google.com/?cid=3755363576848602510,(855) 534-5523,1.31E+11,3.63846,3599.41104,750.731018,,
579,The Rocca,33.842775,-84.426199,ChIJ09drPFoF9YgRWwZpt4TGl3U,30325,http://therocca.com/,3280 Northside Pkwy NW, Atlanta, GA 30327,https://maps.google.com/?cid=8473459497235973723,(404) 262-0510,1.31E+11,3.35853,3423.40146,1276.170044,,
728,The Savoy,33.918888,-84.305567,ChIJr8W_vJsJ9YgRsQrVMO2ciE8,30341,http://www.thesavoyapartmenthomes.com/,4306 N Shallowford Rd, Atlanta, GA 30341,https://maps.google.com/?cid=5731003068369406641,(877) 851-9789,1.31E+11,1.41841,5114.40851,2128.090088,,
180,The Square at Peoplestown,33.730987,-84.388812,ChIJS9k1gqQD9YgRONT6hs8mWGY,30315, ,875 Hank Aaron Dr SW, Atlanta, GA 30315,https://maps.google.com/?cid=7374687062583858232,(844) 704-3261,1.31E+11,1.9192,3148.39812,246.117004,,
113,The Station at Richmond Hill Apartments,33.705963,-84.37441,ChIJXVPcPTYC9YgRj5XQAwOz2Fw,30315,http://www.richmondoaksapts.com/,1770 Richmond Cir SE, Atlanta, GA 30315,https://maps.google.com/?cid=6690294071989147023,(404) 627-6302,1.31E+11,1.11346,2056.39771,546.552002,,
688,The Stratford Apartment Homes,33.903432,-84.372288,ChIJd3UQY8MO9YgRViDVZyw3Y9M,30342,http://www.stratford-apts.com/,5479 Glenridge Dr, Atlanta, GA 30342,https://maps.google.com/?cid=15232079028557258838,(404) 255-1710,1.31E+11,3.00454,4271.40574,1932.76001,,
