apartment_name,latitude,longitude,place_id,zipcode,website,property_address,map_url,phone
Harmony Apartment Homes,33.6652855,-84.4676352,ChIJf0HuBZvi9IgRuSlscODVgy4,30344,http://www.harmonyproperties.com/,"2420 Heaton Dr, East Point, GA 30344, USA",https://maps.google.com/?cid=3351757707629308345,(404) 763-3576
Hidden Cove,33.696133,-84.45015,ChIJG1ICsTkd9YgR6L8U6xpDsJA,30344,http://www.cflane.com/id/1926/hidden-cove-east-point--ga-30344,"1900 Stanton Delowe Con, Atlanta, GA 30344, USA",https://maps.google.com/?cid=10425906920254914536,(404) 765-0824
Mt Vernon Apartments,33.6701599,-84.4610879,ChIJG2Pxn5_i9IgRqayKa4pc4dE,30344,,"3155 Harris Dr #7, East Point, GA 30344, USA",https://maps.google.com/?cid=15123470773266328745,(678) 705-1674
Victory Place Apartments,33.6687184,-84.4623985,ChIJgdpZ5p7i9IgRFVlN5l83DZM,30344,http://www.thevictorygroup.com/,"3128 Chateau Blvd, East Point, GA 30344, USA",https://maps.google.com/?cid=10596186383297894677,(404) 209-0028
Delowe Village Apartments,33.6906055,-84.4570733,ChIJl1o0u0Ed9YgR8qe8ujXln40,30344,,"2360 Delowe Dr, East Point, GA 30344, USA",https://maps.google.com/?cid=10205127299573786610,(404) 762-9871
Village Highlands,33.7026282,-84.446084,ChIJPwDmlDAd9YgRHd_C7JoDeCU,30344,,"1932 Stanton Rd, Atlanta, GA 30344, USA",https://maps.google.com/?cid=2699911940540653341,(404) 209-9008
Regency Park Apartments,33.6527384,-84.4954911,ChIJR4sUoELi9IgR156Wm0pw7Uk,30344,http://www.regencypark-campcreek.com/,"3200 Desert Dr, Atlanta, GA 30344, USA",https://maps.google.com/?cid=5327037399989395159,(404) 762-6679
Stonetree Apartments,33.6661898,-84.4682787,ChIJsewkYZvi9IgR1QoHNL9z-gg,30344,http://www.jamcoproperties.com/contact_leasing/21/Stonetree-Apartments,"2414 Stone Rd, East Point, GA 30344, USA",https://maps.google.com/?cid=646956761529912021,(888) 656-0342
Brookfield Apartments,33.6709775,-84.4590621,ChIJVRJEJ6Di9IgRT7ovOQIj0zo,30344,http://www.brookfieldapartmenthomes.com/,"3072 Washington Rd #17, East Point, GA 30344, USA",https://maps.google.com/?cid=4238770166742104655,(404) 692-7546
Dodson Courtyard Apartments,33.666798,-84.472547,ChIJVZQbfITi9IgR_PAcYDzRlXI,30344,http://rjamesproperties.com/properties/dodson-courtyard/,"3250 Dodson Drive Connector, East Point, GA 30344, USA",https://maps.google.com/?cid=8256735549094424828,(404) 767-5322
Chateau Montagne Apartments,33.8563758,-84.2980494,ChIJ_____zsG9YgR2jk5dfmn28k,30345,http://www.chateau-montagne.com/,"2628 Northeast Expy, Atlanta, GA 30345, USA",https://maps.google.com/?cid=14545404111378528730,(404) 633-4286
Seven Springs,33.8581241,-84.293063,ChIJ_6FHwGwI9YgRNgtIy6ozvz0,30345,http://www.7springsatlanta.com/,"100 Ridgebrook Way, Atlanta, GA 30345, USA",https://maps.google.com/?cid=4449331765513292598,(404) 639-5585
Anderson at Clairmont,33.8515388,-84.3020539,ChIJ4W8uZHAI9YgR6KyiJCFNMwE,30345,http://www.andersonatclairmont.com/,"2500 NE Expy NE, Atlanta, GA 30345, USA",https://maps.google.com/?cid=86497622594071784,(404) 982-7900
Atlas Lavista Hills,33.85029,-84.249631,ChIJ61SHmeen9YgRky0uXpMAgfo,30345,http://www.atlaslavistahills.com/,"2200 Parklake Dr NE, Atlanta, GA 30345, USA",https://maps.google.com/?cid=18050709414417935763,(770) 621-4144
The Brooke,33.8609253,-84.2872609,ChIJ9amWOxQI9YgRE-gr3HIQIic,30345,http://www.lyonliving.com/the-brooke/,"2500 Shallowford Rd, Atlanta, GA 30345, USA",https://maps.google.com/?cid=2819834402193532947,(404) 471-1140
Avenues 85 Apartments,33.8532486,-84.2967012,ChIJBSIr9XEI9YgRNHKq9t_m1ag,30345,https://www.facebook.com/Avenues85Apts/,"2515 Northeast Expy, Atlanta, GA 30345, USA",https://maps.google.com/?cid=12165883818001723956,(404) 633-2675
LaVista Crossing,33.841026,-84.260606,ChIJedBk8Qeo9YgRnQUI2QXc3zs,30345,http://www.lavistacrossingapartments.com/,"3797 Lavista Rd, Tucker, GA 30084, USA",https://maps.google.com/?cid=4314408885718353309,(404) 287-0058
Valley Oaks Apartments,33.8598936,-84.298387,ChIJJaKKH2wI9YgRkFuNnnJq55s,30345,,"2400 Johnson Rd NE # A, Atlanta, GA 30345, USA",https://maps.google.com/?cid=11234064836017871760,(404) 634-3374
CityNORTH Apartments,33.850352,-84.248006,ChIJJdkIW92n9YgRBdgth1gVnQQ,30345,http://www.citynorthatlanta.com/,"3421 Northlake Pkwy NE, Atlanta, GA 30345, USA",https://maps.google.com/?cid=332445417464518661,(770) 723-7036
Providence of Northlake Apartments,33.849474,-84.251384,ChIJkQ7wAOen9YgRiitxdL5g8yw,30345,http://venterraliving.com/northlake/rent_pricing_availability?id=PNGGM005,"2200 Ranchwood Dr NE, Atlanta, GA 30345, USA",https://maps.google.com/?cid=3239038928123145098,(678) 534-8831
Gables Century Center,33.848295,-84.310995,ChIJl9-NQH4I9YgRwstGXSSzJF8,30345,http://www.gables.com/centurycenter,"1740 Century Cir NE, Chamblee, GA 30345, USA",https://maps.google.com/?cid=6855801501529852866,(404) 679-5888
Royale Apartments,33.8502702,-84.3198758,ChIJoe4BZ4QI9YgRfY8whhbNKc8,30345,,"3593 Buford Hwy NE, Atlanta, GA 30329, USA",https://maps.google.com/?cid=14927687936520523645,(404) 321-3722
Huntington Creek,33.8648197,-84.2976129,ChIJpbQTvmkI9YgRavAhnMeywBI,30345,http://www.huntingtoncreekga.com/,"2236 Plaster Rd NE, Atlanta, GA 30345, USA",https://maps.google.com/?cid=1351276458598854762,(404) 329-0892
Ashford Gardens Apartments,33.8634234,-84.2990008,ChIJ-WtZVWgI9YgRMvLfu_S1NQs,30345,http://www.ashfordgardens.com/,"2203 Plaster Rd NE, Atlanta, GA 30345, USA",https://maps.google.com/?cid=807751770911535666,(404) 320-6306
Hawthorne at Clairmont,33.8565341,-84.2926918,ChIJXboupG0I9YgRNckxl9EpQyA,30345,http://www.hawthorneatclairmont.com/,"2345 Peachwood Cir NE, Atlanta, GA 30345, USA",https://maps.google.com/?cid=2324747812814833973,(404) 235-5900
93East Apartments,33.8640707,-84.2862149,ChIJY36REhYI9YgR_MQqWc8s14E,30345,http://www.live93east.com/,"2565 Shallowford Rd, Atlanta, GA 30345, USA",https://maps.google.com/?cid=9355996019951322364,(404) 633-0993
Sienna Ridge,33.862849,-84.296229,ChIJyQCFO2oI9YgRx3yFhVyNCIE,30345,http://www.sienna-ridge.com/,"2283 Plaster Rd NE, Atlanta, GA 30345, USA",https://maps.google.com/?cid=9297836859223014599,(404) 636-9930
Peppertree Apartment,33.863401,-84.303759,ChIJz91LrGcI9YgRFCbW9g97a5A,30345,,"4203 Buford Hwy NE, Atlanta, GA 30345, USA",https://maps.google.com/?cid=10406546672465618452,(404) 633-4789
The Lofts Perimeter Center,33.927079,-84.328968,ChIJ0e4FlGYJ9YgRncNYWKvTdHM,30346,http://www.loftsperimetercenter.com/,"100 Perimeter Lofts Cir, Dunwoody, GA 30346, USA",https://maps.google.com/?cid=8319507144535229341,(770) 394-0300
Mount Vernon Flats at The Perimeter,33.9348808,-84.3473738,ChIJ0Uj9h_0L9YgRhod4kpZ5dnw,30346,http://www.mountvernonflats.com/,"1265 Mt Vernon Hwy, Atlanta, GA 30338, USA",https://maps.google.com/?cid=8968489395564349318,(770) 512-0220
The Bricks Perimeter Center,33.9303761,-84.3357445,ChIJ2wDWYl4J9YgRhg2TKGG0naY,30346,http://www.bricksperimeter.com/,"302 Perimeter Center N, Atlanta, GA 30346, USA",https://maps.google.com/?cid=12005950511025163654,(877) 637-3072
1160 Hammond,33.9194876,-84.3489665,ChIJ3wcPIEwJ9YgRv39Ll4NUFew,30346,http://www.1160hammond.com/,"1600 Hammond Dr, Sandy Springs, GA 30328, USA",https://maps.google.com/?cid=17011596091617673151,(866) 347-9434
Mt Vernon Plantation Private Residences,33.9365514,-84.35059,ChIJ5VSw0v0L9YgRdnV5KvlCkU4,30346,http://www.mountvernonplantation.com/,"1212 Mt Vernon Hwy, Atlanta, GA 30338, USA",https://maps.google.com/?cid=5661379844508317046,(770) 395-7616
The Alexander at the Perimeter,33.923388,-84.334332,ChIJAWjrSl0J9YgRfFULx4fdPSQ,30346,http://www.simpsonpropertygroup.com/apartments/atlanta-georgia/the-alexander-at-the-perimeter-center,"70 Perimeter Center E, Atlanta, GA 30346, USA",https://maps.google.com/?cid=2611486934174487932,(770) 804-2224
Century Apartment Homes,33.91336,-84.348135,ChIJeZJU2EkJ9YgR1M7M-U8xY6w,30346,http://www.century-apartments.com/,"1200 Lake Hearn Dr NE, Atlanta, GA 30319, USA",https://maps.google.com/?cid=12421826416781086420,(404) 380-0494
The Drexel,33.9264083,-84.330347,ChIJoVlTAmcJ9YgRft5HtYYZorg,30346,http://www.drexelatlanta.com/,"100 Drexel Point, Dunwoody, GA 30346, USA",https://maps.google.com/?cid=13304224315563564670,(770) 817-8300
The Manhattan high-rise,33.930787,-84.3430468,ChIJp_WX2VkJ9YgRBAFXOxGuyCU,30346,,"Olde Perimeter Way, Dunwoody, GA 30346, USA",https://maps.google.com/?cid=2722617363778699524,
Ashford Park Apartment Homes,33.92775,-84.3317253,ChIJr5oVUWcJ9YgRUO8prauTa7c,30346,http://ashfordparkapts.com/,"2000 Asbury Square, Atlanta, GA 30346, USA",https://maps.google.com/?cid=13216819897002749776,(770) 396-7771
Axis at Perimeter Apartments,33.9267229,-84.3347156,ChIJU1kUKVoJ9YgRFjLHgcL2NC0,30346,http://www.axisatperimeter.com/,"8 Perimeter Center E, Atlanta, GA 30346, USA",https://maps.google.com/?cid=3257499745757114902,(678) 443-9500
The Bricks Perimeter Center,33.930376,-84.3357425,ChIJwfS7WF4J9YgRJ9YBhGGq7M0,30346,http://www.bricksperimeter.com/,"302 Perimeter Center N, Atlanta, GA 30346, USA",https://maps.google.com/?cid=14838422208082204199,(877) 637-3072
Campbell-Stone Buckhead,33.83434,-84.384828,ChIJKyvwaJAF9YgR07y8PAE_AOw,30348,http://www.campbellstone.org/,"2911 Pharr Ct S Northwest, Atlanta, GA 30305, USA",https://maps.google.com/?cid=17005661467497512147,(404) 261-4132
Pharr Manor,33.8378389,-84.3854688,ChIJvSNxi48F9YgRh7IMIzL7h-o,30348,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwi15Mu_qozLAhVDVz4KHQKpD-kQFggcMAA&url=http%3A%2F%2Fwww.habershamapts.com%2Fproperty%2Fpharr-manor&usg=AFQjCNHzMCtFeMK5FqjidaiCcVIOiCBZKQ&sig2=aOWMrAXNpakvw2tWeM-6RA,"119 Pharr Rd NW, Atlanta, GA 30305, USA",https://maps.google.com/?cid=16899752319486046855,
Meadow Springs Apartment Homes,33.589021,-84.421023,ChIJ4RpMvKP89IgRgpk_pl0R8vM,30349,http://www.gomeadowsprings.com/,"6114 Riverdale Rd, College Park, GA 30349, USA",https://maps.google.com/?cid=17578131389499283842,(770) 909-3026
Park Walk Apartments,33.5977295,-84.4185914,ChIJ5RtT5r389IgRHnUvDxkV9w4,30349,http://www.parkwalkapartments.net/,"875 Garden Walk Blvd, College Park, GA 30349, USA",https://maps.google.com/?cid=1078353833151657246,(770) 996-2776
Biscayne Apartments,33.6093771,-84.4747736,ChIJbctwoA3j9IgR_GPiMx6F1U8,30349,http://www.biscayneapt.com/,"5401 Old National Hwy, College Park, GA 30349, USA",https://maps.google.com/?cid=5752650463801664508,(404) 692-6393
Brookside Apartments,33.6063701,-84.4318552,ChIJh3zVnsn89IgRAz3kZZRULOM,30349,http://www.lincolnapts.com/,"5420 Riverdale Rd, College Park, GA 30349, USA",https://maps.google.com/?cid=16369551741926259971,(770) 996-1377
Gateway Apartments,33.5950463,-84.4174481,ChIJHZ1Ge7389IgRGBCEYvgprY0,30349,http://www.pegasusresidential.com/gateway-at-hartsfield-collegepark-ga,"852 Garden Walk Blvd, College Park, GA 30349, USA",https://maps.google.com/?cid=10208862077100232728,(770) 996-5252
The Legacy Apartment Homes,33.6109225,-84.4377583,ChIJo8Ve28z89IgRuJFuFgsjex4,30349,http://legacyapartmentliving.com/,"5239 Riverdale Rd, Atlanta, GA 30349, USA",https://maps.google.com/?cid=2196387773801206200,(770) 996-6812
Meadow View Apartments,33.5907086,-84.4244539,ChIJP4oHjqT89IgR-XMJ6rQHyTY,30349,http://www.gomeadow-view.com/,"6030 Riverdale Rd, College Park, GA 30349, USA",https://maps.google.com/?cid=3947695021968946169,(770) 991-1410
Ashford At Stoneridge Apartments,33.6016199,-84.422574,ChIJpS6wX8f89IgRGY4hZDSMPvY,30349,http://www.ashfordstoneridgeatlapts.com/,"1048 Flat Shoals Rd, Atlanta, GA 30349, USA",https://maps.google.com/?cid=17743773738532441625,(855) 980-6771
Lake of the Woods Apartments,33.5940749,-84.41371,ChIJq8XsE5f89IgRluYrFLH7JNA,30349,,"746 Garden Walk Blvd, Atlanta, GA 30349, USA",https://maps.google.com/?cid=14998389397016798870,(770) 991-1993
Gardenwood Apartments,33.5950815,-84.4234512,ChIJs5cJUrv89IgRhGY8XsUhEug,30349,http://gardenwood.prospectportal.com/,"1110 Garden Walk Blvd, Atlanta, GA 30349, USA",https://maps.google.com/?cid=16722465497953363588,(770) 991-6999
Garden Walk Apartments,33.5946726,-84.4202274,ChIJS9Wg0bz89IgRCAbK_v2l5iw,30349,http://gardenwalkapartments.net/,"934 Garden Walk Blvd, Atlanta, GA 30349, USA",https://maps.google.com/?cid=3235455892632241672,(770) 907-8008
Brookstone,33.5969632,-84.4236776,ChIJswUldbz89IgR6TnlbIZesX8,30349,http://www.brookstonecollegepark.com/,"1081 Garden Walk Blvd, College Park, GA 30349, USA",https://maps.google.com/?cid=9201239445140224489,(770) 991-3400
Lakeside Apartment Townhomes,33.6028625,-84.4316726,ChIJUWUlQLb89IgR8tmH-62SMFs,30349,http://www.jamcoproperties.com/contact_leasing/24/Lakeside-Apartment-Townhomes,"5577 Riverdale Rd, College Park, GA 30349, USA",https://maps.google.com/?cid=6570913132280535538,(770) 907-6856
Poplar Springs Apartments,33.5888684,-84.4171632,ChIJuZvjcqL89IgR6-uyCRy9nt0,30349,http://www.poplarspringsapartments.com/,"6095 W Lees Mill Rd, Atlanta, GA 30349, USA",https://maps.google.com/?cid=15969409256821812203,(770) 997-4470
Hickory Park Apartments,33.621472,-84.512983,ChIJW7EwNtDj9IgR0n1bxAKvAlQ,30349,http://www.hickoryparkapts.com/DisplayFloorPlan.html,"4900 Delano Rd, Atlanta, GA 30349, USA",https://maps.google.com/?cid=6053593275558493650,(404) 761-8033
Circa 400 Apartment Homes,33.981725,-84.345592,ChIJ0UVqTXgL9YgRchC-n5A1TqQ,30350,http://www.circa400.com/,"501 Northridge Rd, Atlanta, GA 30350, USA",https://maps.google.com/?cid=11839459365675208818,(678) 448-4150
The Preserve at Dunwoody,33.991075,-84.334949,ChIJ5XL2qm0L9YgR9GufSucWEMg,30350,http://www.preserveatdunwoody.com/,"8600 Roberts Dr, Atlanta, GA 30350, USA",https://maps.google.com/?cid=14416047589858175988,(470) 235-5397
Waters Edge Apartments,33.9938289,-84.3360221,ChIJ8youYGwL9YgRaJaoJ_ejRCE,30350,http://watersedgeaptsgeorgia.com/,"8601 Roberts Dr, Atlanta, GA 30350, USA",https://maps.google.com/?cid=2397221183585556072,(770) 993-9645
Dunwoody Crossing,33.993915,-84.343036,ChIJA8IdZm8L9YgR60i1O8fafuM,30350,http://www.gscapts.com/apartments/sandy_springs_ga/zip_30350/gsc/4524/,"700 Summit Pl Dr, Sandy Springs, GA 30350, USA",https://maps.google.com/?cid=16392780242910267627,(888) 577-8384
Wesley St. James,33.9671008,-84.3606881,ChIJAz1INHEM9YgRO2xAeYBfcXo,30350,http://www.wesleystjames.com/,"7785 Roswell Rd, Atlanta, GA 30350, USA",https://maps.google.com/?cid=8822938150390230075,(678) 214-3966
Dunwoody Pointe,33.9732354,-84.3533052,ChIJd8TkYocL9YgRbxVL8rvNdvA,30350,http://www.dunwoody-pointe.com/,"7901 Roswell Rd, Atlanta, GA 30350, USA",https://maps.google.com/?cid=17327262823462147439,(770) 396-0060
Highland Park Apartments,33.985181,-84.342998,ChIJeX4xrHAL9YgRKXh8p0XjNWM,30350,http://www.livehighlandpark.com/,"100 Highland Park Trail, Sandy Springs, GA 30350, USA",https://maps.google.com/?cid=7148869871822731305,(770) 594-7118
Legends At Dunwoody Apartment Homesmm,33.9649113,-84.3530242,ChIJl8a2IHYM9YgRYPWCzIgNmsw,30350,http://www.legendsatdunwoody.com/,"7700 Colquitt Rd, Atlanta, GA 30350, USA",https://maps.google.com/?cid=14743111211348587872,(770) 396-0010
Hannover Grand at Sandy Springs Apartments,33.9988169,-84.3531062,ChIJm7vwSmAL9YgRFv7nrQyjG-g,30350,http://www.hannovergrandapartments.com/,"1500 Huntcliff Village Ct, Sandy Springs, GA 30350, USA",https://maps.google.com/?cid=16725140916023066134,(855) 425-8432
River Vista,33.999966,-84.334316,ChIJMenfvGoL9YgRbJjdfk98eCI,30350,http://www.rivercrossingjmg.com/,"9200 Roberts Dr, Atlanta, GA 30350, USA",https://maps.google.com/?cid=2483871875367540844,(770) 609-3150
Veridian at Sandy Springs Apartments,33.9814498,-84.3525457,ChIJMXC-y38L9YgRwXgzLM2MNrA,30350,http://www.veridianaptsatlanta.com/,"1800 Windridge Dr, Sandy Springs, GA 30350, USA",https://maps.google.com/?cid=12697491012255447233,(770) 998-2018
The Addison at Sandy Springs,33.9713144,-84.356416,ChIJmxS1IngM9YgR2ZlOGH1cMds,30350,http://www.theaddisonatsandysprings.com/,"7889 Roswell Rd, Atlanta, GA 30350, USA",https://maps.google.com/?cid=15794507060513511897,(770) 394-7949
Azalea Park at Sandy Springs,33.992734,-84.346439,ChIJs_-MPmUL9YgRWMad6c7NQcc,30350,http://www.gscapts.com/apartments/sandy_springs_ga/zip_30350/gsc/4526/,"8805 Dunwoody Place Dr, Sandy Springs, GA 30350, USA",https://maps.google.com/?cid=14357983375600240216,(888) 634-8719
Lodge on the Chattahoochee,34.0080354,-84.3392906,ChIJSZ3PfUEL9YgRHLgVRR92cr8,30350,http://www.thelodgeontheriver.com/,"9401 Roberts Dr, Sandy Springs, GA 30350, USA",https://maps.google.com/?cid=13795218485264365596,(770) 558-8036
Wesley Apartment Homes,33.9935346,-84.3529189,ChIJVfSkWWIL9YgRatAE6NkCrWo,30350,http://www.wesleyapartmenthomes.com/,"1010 Huntcliff NE # 2210, Atlanta, GA 30350, USA",https://maps.google.com/?cid=7686803273915093098,(770) 518-2400
The Cascade at Morgan Falls,33.9732082,-84.3614071,ChIJV-l3mnsM9YgR0r-AV43yiPQ,30350,http://www.cascadeatmorganfalls.com/,"8085 Adair Ln, Sandy Springs, GA 30350, USA",https://maps.google.com/?cid=17620600230959431634,(706) 487-7976
The Pointe At Canyon Ridge Apartment Homes,33.9843253,-84.3539372,ChIJXxYvGX4L9YgR6Z95zJAbmuU,30350,http://www.thepointeatcanyonridge.com/,"8350 Roswell Rd, Atlanta, GA 30350, USA",https://maps.google.com/?cid=16544566489818701801,(770) 587-3796
Mechanicsville Crossing,33.7410585,-84.4030372,ChIJs5lzwHMD9YgRvjxGQfQMbwg,30353,http://www.mechanicsvilleliving.com/mechanicsville-crossing/,"555 McDaniel St SW, Atlanta, GA 30312, USA",https://maps.google.com/?cid=607718717924981950,(404) 577-2833
Colony Square Apartments Inc,33.64899,-84.360855,ChIJ82tH5-b99IgRv-hORZV9PGs,30354,,"925 Conley Rd SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=7727189140727326911,(404) 366-2850
Columbia At South River Garden,33.6598066,-84.3551031,ChIJBS_0n_399IgR84_T5coBSIo,30354,http://www.columbiares.com/property/columbia-south-river-gardens,"3450 Forrest Park Rd SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=9964216146508091379,(404) 968-0043
Heritage Greene,33.676565,-84.4167498,ChIJC6d5rpgC9YgRK9K-LSENKZo,30354,,"2891 Springdale Rd SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=11108424392038601259,(404) 768-1158
Hidden Oaks Apartments,33.6742574,-84.4153023,ChIJcXSknJ8C9YgR4Ef_DMejZ60,30354,http://www.jamcoproperties.com/property.jsp?catid=15,"2950 Springdale Rd, Atlanta, GA 30315, USA",https://maps.google.com/?cid=12495135766474606560,
Franklin Village,33.663353,-84.405552,ChIJD1GxQXv99IgRp0nkX3i76GQ,30354,,"3244 N Fulton Ave, Hapeville, GA 30354, USA",https://maps.google.com/?cid=7271267724068932007,(404) 768-4462
The Woods At Glenrose,33.6717806,-84.3894302,ChIJdZxx5ngC9YgRSGBkI6Zq_Yo,30354,,"50 Mount Zion Rd SW, Atlanta, GA 30354, USA",https://maps.google.com/?cid=10015278408132747336,
Bell Hartsfield,33.654695,-84.410599,ChIJh_Eywm799IgR3qN_J95sk9g,30354,http://www.bellapartmentliving.com/GA/Atlanta/Bell-Hartsfield/,"3640 S Fulton Ave, Atlanta, GA 30354, USA",https://maps.google.com/?cid=15605936835170116574,(404) 209-8770
Colonial Square,33.6833195,-84.396162,ChIJiadlgWIC9YgRyrJT48u4J7U,30354,,"2637 Old Hapeville Rd SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=13053605230788457162,(404) 767-1894
New Village,33.675612,-84.417047,ChIJiz4TV58C9YgR6WoD0jfL1WM,30354,,"2905 Springdale Rd SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=7193879420401314537,(404) 228-2583
Summerdale Commons,33.6796263,-84.3947564,ChIJL1xbVHwC9YgRjeSPMfX9l4s,30354,,"2745 Old Hapeville Rd SW, Atlanta, GA 30354, USA",https://maps.google.com/?cid=10058787522295620749,(404) 767-6002
Ashton Browns Mill,33.681114,-84.367513,ChIJ--PGtBEC9YgRtZi3xJ6O2yU,30354,http://www.ashtonbrownsmill.com/,"500 Cleveland Ave SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=2727930811859310773,(888) 707-9292
Main Street Apartments,33.6260612,-84.3804167,ChIJQXUTnrT99IgRicRotojE1C4,30354,,"260 Main St, Forest Park, GA 30297, USA",https://maps.google.com/?cid=3374538112262259849,
Tanglewood Garden Co-Op Inc,33.6731513,-84.3852557,ChIJrZf-ZncC9YgRLI-WAi-mx3c,30354,,"140 Mt Zion Rd SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=8631049931715940140,(404) 362-9002
Chez Moi Apartments,33.6843726,-84.4015469,ChIJscTW044C9YgRNTyWk6T9V1A,30354,,"2585 Beeler Dr SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=5789374729300622389,(678) 705-7850
Evergreen Village Estates,33.6812276,-84.3723979,ChIJu2mtXxIC9YgR53UJRqgrNpY,30354,,"445 Cleveland Ave SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=10823886756161091047,(404) 363-0444
Delta Victory Lake Apartments,33.6388739,-84.3737393,ChIJvaTmIcf99IgRKSj9l0BbyQg,30354,http://deltavictorylakeapts.com/,"4241 Hendrix Dr, Forest Park, GA 30297, USA",https://maps.google.com/?cid=633137555608250409,(404) 361-6074
Vineyards Browns Mill,33.6795667,-84.3695214,ChIJy5R9LRsB9YgRDFcM3lFvTmw,30354,,"2738 Vineyards Dr SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=7804297601688033036,(404) 362-0020
Terraces at Highbury Court,33.6715951,-84.389389,ChIJy5XMsnkC9YgRb22B4jSMACg,30354,http://www.terracesathighburycourt.com/,"50 Mount Zion Rd SW, Atlanta, GA 30354, USA",https://maps.google.com/?cid=2882457920283438447,(404) 366-7177
Avalon Ridge,33.6721045,-84.3876081,ChIJy5XMsnkC9YgRMxGYsd5v-94,30354,http://www.avalonridgeapts.com/,"183 Mt Zion Rd SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=16067559097827332403,(404) 343-7200
Pavilion Place,33.6797991,-84.4061189,ChIJYVCfW4UC9YgRbae5wjMM7xM,30354,,"532 Cleveland Ave SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=1436380222604289901,(404) 767-1556
Gramercy At Buckhead,33.845383,-84.380435,ChIJ0eAiI4oF9YgRzXGW-ileg3k,30355,http://www.simpsonpropertygroup.com/apartments/atlanta-georgia/gramercy-at-buckhead,"3315 Roswell Rd NE, Atlanta, GA 30305, USA",https://maps.google.com/?cid=8755945634929209805,(404) 816-9140
05 Buckhead,33.8434117,-84.3724804,ChIJ0ZYo9vQF9YgRnxY5lr8OUhw,30355,http://www.05buckhead.com/,"3242 Peachtree Rd, Atlanta, GA 30305, USA",https://maps.google.com/?cid=2040709797174122143,(404) 446-0505
Presbyterian Homes of Georgia,33.8378208,-84.3719305,ChIJ1TvbT_IF9YgRelOuN46i7Pc,30355,http://www.phgainc.org/,"479 E Paces Ferry Rd NE, Atlanta, GA 30305, USA",https://maps.google.com/?cid=17864832553575142266,(404) 261-1223
Gables Residential,33.8374907,-84.3742496,ChIJ3VHsz_IF9YgRrIk0aorNkO0,30355,http://gables.com/,"475 Buckhead Ave NE, Atlanta, GA 30305, USA",https://maps.google.com/?cid=17118408178006264236,(404) 816-7396
92 West Paces,33.840581,-84.3829254,ChIJ6evD3o4F9YgRguQGGmvIepQ,30355,http://92westpaces.com/buckhead-apartments/,"92 West Paces Ferry Rd NW, Atlanta, GA 30305, USA",https://maps.google.com/?cid=10699084227095749762,(404) 504-9292
Elle of Buckhead,33.8363747,-84.3797704,ChIJ8ZE48o0F9YgRnbA-mlAwPKE,30355,http://www.elleofbuckhead.com/,"235 Pharr Rd NE, Atlanta, GA 30305, USA",https://maps.google.com/?cid=11618214261452353693,(877) 676-5525
Marian Road Tenant,33.8265069,-84.3627535,ChIJBTuroOcF9YgR8_Et3TgaeoE,30355,,"760 Sidney Marcus Blvd NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=9329798409582670323,(404) 814-2100
Camden Paces Apartments,33.843735,-84.382324,ChIJE-U2EIkF9YgREEP6gYxczsU,30355,https://www.camdenliving.com/atlanta-ga-apartments/camden-paces,"77 E Andrews Dr NW, Atlanta, GA 30305, USA",https://maps.google.com/?cid=14253431629220037392,(404) 657-4323
Cyan on Peachtree,33.8493826,-84.365906,ChIJgwXXNFgP9YgRGuNe7c86TPI,30355,http://www.cyanonpeachtree.com/,"3380 Peachtree Rd, Atlanta, GA 30326, USA",https://maps.google.com/?cid=17459394520123630362,(470) 204-3090
The Residence Buckhead Atlanta,33.8389559,-84.3784335,ChIJlS2RUYwF9YgRbYUv_wqnsTc,30355,http://theresidencebuckhead.com/,"297 East Paces Ferry Rd NE, Atlanta, GA 30305, USA",https://maps.google.com/?cid=4013172408636638573,(404) 917-2525
MeridianBuckhead,33.8493585,-84.3704443,ChIJM2OqHV8P9YgRcyyN2094emY,30355,http://meridianbuckhead.com/,"3334 Peachtree Rd NE, Atlanta, GA 30326, USA",https://maps.google.com/?cid=7384346823408561267,(404) 261-1122
The Cambridge at Buckhead Apartments,33.848068,-84.375175,ChIJM-P4wV8P9YgRfGD4S3thE1c,30355,http://www.cambridgeatbuckhead.com/,"3432 Piedmont Rd NE, Atlanta, GA 30305, USA",https://maps.google.com/?cid=6274465888040673404,(404) 806-9801
Ivy at Buckhead,33.8261547,-84.3639562,ChIJn8QQxecF9YgRVMRYiH6yPOg,30355,http://ivybuckhead.com/,"740 Sidney Marcus Blvd NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=16734446571925062740,(404) 841-0883
